"date","height"
2024-09-25 21:15:00,0.21
2024-09-25 21:30:00,0.21
2024-09-25 21:45:00,0.21
2024-09-25 22:00:00,0.21
2024-09-25 22:15:00,0.21
2024-09-25 22:30:00,0.21
2024-09-25 22:45:00,0.21
2024-09-25 23:00:00,0.22
2024-09-25 23:15:00,0.22
2024-09-25 23:30:00,0.22
2024-09-25 23:45:00,0.22
2024-09-26,0.22
2024-09-26 00:15:00,0.22
2024-09-26 00:30:00,0.22
2024-09-26 00:45:00,0.22
2024-09-26 01:00:00,0.22
2024-09-26 01:15:00,0.22
2024-09-26 01:30:00,0.22
2024-09-26 01:45:00,0.22
2024-09-26 02:00:00,0.22
2024-09-26 02:15:00,0.22
2024-09-26 02:30:00,0.22
2024-09-26 02:45:00,0.23
2024-09-26 03:00:00,0.23
2024-09-26 03:15:00,0.23
2024-09-26 03:30:00,0.23
2024-09-26 03:45:00,0.23
2024-09-26 04:00:00,0.23
2024-09-26 04:15:00,0.23
2024-09-26 04:30:00,0.23
2024-09-26 04:45:00,0.23
2024-09-26 05:00:00,0.24
2024-09-26 05:15:00,0.24
2024-09-26 05:30:00,0.24
2024-09-26 05:45:00,0.24
2024-09-26 06:00:00,0.24
2024-09-26 06:15:00,0.24
2024-09-26 06:30:00,0.25
2024-09-26 06:45:00,0.25
2024-09-26 07:00:00,0.25
2024-09-26 07:15:00,0.25
2024-09-26 07:30:00,0.25
2024-09-26 07:45:00,0.25
2024-09-26 08:00:00,0.25
2024-09-26 08:15:00,0.25
2024-09-26 08:30:00,0.25
2024-09-26 08:45:00,0.25
2024-09-26 09:00:00,0.25
2024-09-26 09:15:00,0.25
2024-09-26 09:30:00,0.25
2024-09-26 09:45:00,0.25
2024-09-26 10:00:00,0.25
2024-09-26 10:15:00,0.25
2024-09-26 10:30:00,0.25
2024-09-26 10:45:00,0.25
2024-09-26 11:00:00,0.25
2024-09-26 11:15:00,0.25
2024-09-26 11:30:00,0.25
2024-09-26 11:45:00,0.25
2024-09-26 12:00:00,0.25
2024-09-26 12:15:00,0.25
2024-09-26 12:30:00,0.25
2024-09-26 12:45:00,0.25
2024-09-26 13:00:00,0.25
2024-09-26 13:15:00,0.24
2024-09-26 13:30:00,0.24
2024-09-26 13:45:00,0.24
2024-09-26 14:00:00,0.24
2024-09-26 14:15:00,0.24
2024-09-26 14:30:00,0.24
2024-09-26 14:45:00,0.24
2024-09-26 15:00:00,0.24
2024-09-26 15:15:00,0.24
2024-09-26 15:15:00,0.24
2024-09-26 15:30:00,0.24
2024-09-26 15:30:00,0.24
2024-09-26 15:45:00,0.24
2024-09-26 15:45:00,0.24
2024-09-26 16:00:00,0.24
2024-09-26 16:00:00,0.24
2024-09-26 16:15:00,0.24
2024-09-26 16:15:00,0.24
2024-09-26 16:30:00,0.24
2024-09-26 16:30:00,0.24
2024-09-26 16:45:00,0.24
2024-09-26 16:45:00,0.24
2024-09-26 17:00:00,0.24
2024-09-26 17:00:00,0.24
2024-09-26 17:15:00,0.24
2024-09-26 17:15:00,0.24
2024-09-26 17:30:00,0.24
2024-09-26 17:30:00,0.24
2024-09-26 17:45:00,0.24
2024-09-26 17:45:00,0.24
2024-09-26 18:00:00,0.24
2024-09-26 18:00:00,0.24
2024-09-26 18:15:00,0.24
2024-09-26 18:15:00,0.24
2024-09-26 18:30:00,0.24
2024-09-26 18:30:00,0.24
2024-09-26 18:45:00,0.24
2024-09-26 18:45:00,0.24
2024-09-26 19:00:00,0.24
2024-09-26 19:00:00,0.24
2024-09-26 19:15:00,0.25
2024-09-26 19:15:00,0.25
2024-09-26 19:30:00,0.25
2024-09-26 19:30:00,0.25
2024-09-26 19:45:00,0.25
2024-09-26 19:45:00,0.25
2024-09-26 20:00:00,0.26
2024-09-26 20:00:00,0.26
2024-09-26 20:15:00,0.26
2024-09-26 20:15:00,0.26
2024-09-26 20:30:00,0.26
2024-09-26 20:30:00,0.26
2024-09-26 20:45:00,0.27
2024-09-26 20:45:00,0.27
2024-09-26 21:00:00,0.28
2024-09-26 21:00:00,0.28
2024-09-26 21:15:00,0.29
2024-09-26 21:15:00,0.29
2024-09-26 21:30:00,0.29
2024-09-26 21:30:00,0.29
2024-09-26 21:45:00,0.29
2024-09-26 21:45:00,0.29
2024-09-26 22:00:00,0.29
2024-09-26 22:00:00,0.29
2024-09-26 22:15:00,0.3
2024-09-26 22:15:00,0.3
2024-09-26 22:30:00,0.3
2024-09-26 22:30:00,0.3
2024-09-26 22:45:00,0.3
2024-09-26 22:45:00,0.3
2024-09-26 23:00:00,0.31
2024-09-26 23:00:00,0.31
2024-09-26 23:15:00,0.31
2024-09-26 23:15:00,0.31
2024-09-26 23:30:00,0.32
2024-09-26 23:30:00,0.32
2024-09-26 23:45:00,0.32
2024-09-26 23:45:00,0.32
2024-09-27,0.32
2024-09-27,0.32
2024-09-27 00:15:00,0.32
2024-09-27 00:15:00,0.32
2024-09-27 00:30:00,0.33
2024-09-27 00:30:00,0.33
2024-09-27 00:45:00,0.33
2024-09-27 00:45:00,0.33
2024-09-27 01:00:00,0.34
2024-09-27 01:00:00,0.34
